match_id,blue_win,blueChampionKill,blueFirstBlood,blueTowerKill,blueInhibitorKill,blueBaronKill,blueRiftHeraldKill,blueTotalGold,blueMinionsKilled,blueJungleMinionsKilled,blueAvgPlayerLevel,redChampionKill,redFirstBlood,redTowerKill,redInhibitorKill,redBaronKill,redRiftHeraldKill,redTotalGold,redMinionsKilled,redJungleMinionsKilled,redAvgPlayerLevel,blueDragonKill,blueDragonHextechKill,blueDragonChemtechKill,blueDragonFireKill,blueDragonAirKill,blueDragonEarthKill,blueDragonWaterKill,blueDragonElderKill,blueVoidgrubKill,blueAtakhanKill,redDragonKill,redDragonHextechKill,redDragonChemtechKill,redDragonFireKill,redDragonAirKill,redDragonEarthKill,redDragonWaterKill,redDragonElderKill,redVoidgrubKill,redAtakhanKill,redDragonChemtech_DragonKill,redDragonEarth_DragonKill,blueDragonHextech_DragonKill,redDragonHextech_DragonKill,blue1_championId,blue1_position,blue2_championId,blue2_position,blue3_championId,blue3_position,blue4_championId,blue4_position,blue5_championId,blue5_position,red1_championId,red1_position,red2_championId,red2_position,red3_championId,red3_position,red4_championId,red4_position,red5_championId,red5_position,redDragonWater_DragonKill,blueDragonFire_DragonKill,blueDragonChemtech_DragonKill,redDragonAir_DragonKill,blueDragonWater_DragonKill,redDragonFire_DragonKill,blueDragonEarth_DragonKill,blueDragonAir_DragonKill,redDragonElder_DragonKill,blueDragonElder_DragonKill,blueTeamChampions,redTeamChampions
KR_7359076322,FALSE,18,FALSE,2,0,0,1,57556,813,199,15.4,29,TRUE,9,2,1,0,68723,861,220,16.2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,3,122,TOP,143,JUNGLE,26,MIDDLE,110,BOTTOM,117,UTILITY,24,TOP,57,JUNGLE,39,MIDDLE,22,BOTTOM,40,UTILITY,0,0,0,0,1,0,0,0,0,0,0,0
KR_7359058830,TRUE,32,TRUE,6,1,2,1,71272,772,173,16.4,30,FALSE,10,3,0,0,65296,740,235,15,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,41,TOP,60,JUNGLE,61,MIDDLE,222,BOTTOM,12,UTILITY,23,TOP,72,JUNGLE,517,MIDDLE,51,BOTTOM,164,UTILITY,1,0,0,1,0,0,0,1,0,0,0,0
KR_7359049439,TRUE,34,TRUE,7,1,1,0,60420,602,193,15.2,36,FALSE,6,0,0,1,59850,677,196,14.4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,150,TOP,234,JUNGLE,45,MIDDLE,145,BOTTOM,526,UTILITY,39,TOP,5,JUNGLE,7,MIDDLE,901,BOTTOM,497,UTILITY,0,1,2,0,0,0,0,0,0,0,0,0
KR_7359044733,TRUE,23,TRUE,5,0,0,0,42725,484,153,11.6,12,FALSE,2,0,0,0,33988,476,90,10.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,126,TOP,5,JUNGLE,517,MIDDLE,145,BOTTOM,526,UTILITY,114,TOP,76,JUNGLE,13,MIDDLE,22,BOTTOM,412,UTILITY,0,0,0,0,0,0,1,0,0,0,0,0
KR_7359046115,TRUE,22,TRUE,3,0,0,1,39962,466,136,11.6,10,FALSE,2,0,0,0,33553,461,112,10.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,TOP,72,JUNGLE,84,MIDDLE,81,BOTTOM,432,UTILITY,58,TOP,104,JUNGLE,3,MIDDLE,96,BOTTOM,14,UTILITY,1,1,0,0,0,0,0,0,0,0,0,0
KR_7359029648,FALSE,16,FALSE,3,0,0,0,43351,535,137,12.6,34,TRUE,9,2,1,1,56871,581,169,14.2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,23,TOP,203,JUNGLE,893,MIDDLE,81,BOTTOM,43,UTILITY,13,TOP,113,JUNGLE,555,UTILITY,222,BOTTOM,61,MIDDLE,0,0,0,0,0,1,1,0,0,0,0,0
KR_7358263888,FALSE,15,TRUE,2,0,0,0,41574,635,113,11.8,22,FALSE,4,0,0,1,47085,627,189,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,58,TOP,799,JUNGLE,268,MIDDLE,96,BOTTOM,78,UTILITY,266,TOP,234,JUNGLE,711,MIDDLE,901,BOTTOM,497,UTILITY,1,0,0,1,0,0,0,0,0,0,0,0
KR_7358201371,FALSE,9,FALSE,0,0,0,0,25078,305,88,9,24,TRUE,6,0,0,0,36064,360,111,10.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,223,TOP,233,JUNGLE,84,MIDDLE,498,BOTTOM,235,UTILITY,240,TOP,154,JUNGLE,777,MIDDLE,67,BOTTOM,117,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7358168121,FALSE,4,FALSE,0,0,0,0,23377,308,95,8.6,17,TRUE,6,1,0,0,36461,416,118,9.8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,86,TOP,233,JUNGLE,20,MIDDLE,29,BOTTOM,246,UTILITY,54,TOP,254,JUNGLE,711,MIDDLE,221,BOTTOM,497,UTILITY,0,0,0,0,0,1,0,0,0,0,0,0
KR_7358119369,FALSE,18,TRUE,1,0,0,0,42225,549,117,11.8,41,FALSE,7,1,0,1,52887,522,152,13.4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,114,TOP,72,JUNGLE,893,MIDDLE,145,BOTTOM,53,UTILITY,799,TOP,64,JUNGLE,245,MIDDLE,29,BOTTOM,3,UTILITY,0,1,0,0,0,0,0,0,0,0,0,0
KR_7358085828,FALSE,5,FALSE,0,0,0,0,22362,299,82,8.4,21,TRUE,6,0,0,0,36744,435,101,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,897,TOP,64,JUNGLE,61,MIDDLE,145,BOTTOM,53,UTILITY,72,JUNGLE,777,TOP,517,MIDDLE,429,BOTTOM,497,UTILITY,0,0,0,1,0,0,0,0,0,0,0,0
KR_7581348621,TRUE,26,FALSE,5,1,0,0,57614,755,179,14.8,23,TRUE,4,0,1,1,57808,706,209,15.4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,68,TOP,950,JUNGLE,893,MIDDLE,523,BOTTOM,12,UTILITY,3,TOP,163,JUNGLE,18,MIDDLE,222,BOTTOM,201,UTILITY,1,0,0,0,0,0,2,0,0,0,0,0
KR_7580490736,TRUE,27,FALSE,6,0,0,1,46609,548,135,12.6,15,TRUE,5,0,0,0,43036,541,116,11.8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,799,TOP,78,JUNGLE,268,MIDDLE,81,BOTTOM,12,UTILITY,887,TOP,72,JUNGLE,4,MIDDLE,42,BOTTOM,111,UTILITY,0,0,0,0,1,0,1,0,0,0,0,0
KR_7579220576,FALSE,7,TRUE,1,0,0,0,28178,421,119,9.8,18,FALSE,1,0,0,0,32231,411,129,10.6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,875,TOP,107,JUNGLE,84,MIDDLE,119,BOTTOM,78,UTILITY,56,TOP,887,JUNGLE,92,MIDDLE,110,BOTTOM,117,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7579149691,TRUE,22,TRUE,6,0,0,0,35968,393,132,10.4,6,FALSE,0,0,0,0,24016,320,74,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,887,TOP,234,JUNGLE,134,MIDDLE,202,BOTTOM,34,UTILITY,24,TOP,427,JUNGLE,61,MIDDLE,110,BOTTOM,235,UTILITY,0,1,0,0,0,0,0,0,0,0,0,0
KR_7579081569,TRUE,18,FALSE,5,0,0,1,51445,695,183,14,14,TRUE,4,0,0,0,48350,724,149,14,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,TOP,154,JUNGLE,517,MIDDLE,42,BOTTOM,76,UTILITY,164,TOP,950,JUNGLE,4,MIDDLE,202,BOTTOM,526,UTILITY,0,1,1,0,2,0,0,0,0,0,0,0
KR_7579037122,TRUE,25,FALSE,4,0,0,1,47379,595,174,13.8,11,TRUE,3,0,0,0,41739,592,149,12.6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,43,TOP,254,JUNGLE,8,MIDDLE,145,BOTTOM,80,UTILITY,68,TOP,113,JUNGLE,23,MIDDLE,81,BOTTOM,76,UTILITY,0,0,0,0,1,0,0,0,0,0,0,0
KR_7575654899,TRUE,12,FALSE,1,0,0,0,29549,437,108,10.2,4,TRUE,0,0,0,0,24422,442,88,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,TOP,64,JUNGLE,517,MIDDLE,202,BOTTOM,526,UTILITY,799,TOP,91,JUNGLE,268,MIDDLE,81,BOTTOM,78,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7575615705,TRUE,17,TRUE,1,0,0,0,31594,402,108,10.2,7,FALSE,1,0,0,0,25646,329,116,9.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,68,TOP,56,JUNGLE,893,MIDDLE,202,BOTTOM,555,UTILITY,114,TOP,113,JUNGLE,517,MIDDLE,110,BOTTOM,518,UTILITY,0,0,1,0,0,0,0,0,0,0,0,0
KR_7575557104,FALSE,9,FALSE,0,0,0,0,27229,403,76,9.8,16,TRUE,2,0,0,0,33330,458,136,10.4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,68,TOP,154,JUNGLE,777,MIDDLE,110,BOTTOM,518,UTILITY,13,TOP,56,JUNGLE,799,MIDDLE,119,BOTTOM,888,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7574641563,TRUE,15,TRUE,3,0,0,0,38891,569,173,12.2,6,FALSE,0,0,0,0,31281,531,116,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,58,TOP,254,JUNGLE,103,MIDDLE,110,BOTTOM,43,UTILITY,799,TOP,163,JUNGLE,18,MIDDLE,119,BOTTOM,111,UTILITY,0,0,1,0,0,0,0,1,0,0,0,0
KR_7574601929,TRUE,35,TRUE,4,0,0,0,48888,482,156,13.6,18,FALSE,2,0,0,1,43207,521,133,12.2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,58,TOP,238,JUNGLE,142,MIDDLE,81,BOTTOM,235,UTILITY,67,TOP,887,JUNGLE,777,MIDDLE,145,BOTTOM,89,UTILITY,0,1,0,0,0,0,0,1,0,0,0,0
KR_7574215429,FALSE,27,FALSE,3,0,0,0,58891,701,197,15,34,TRUE,8,1,1,1,65165,710,200,16,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,41,TOP,245,JUNGLE,55,MIDDLE,136,BOTTOM,80,UTILITY,79,TOP,254,JUNGLE,3,MIDDLE,18,BOTTOM,518,UTILITY,0,1,1,1,0,0,0,0,0,0,0,0
KR_7574130183,TRUE,33,TRUE,6,0,0,1,65018,774,248,16.2,26,FALSE,4,0,1,0,61081,757,221,15.4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,27,TOP,234,JUNGLE,8,MIDDLE,145,BOTTOM,57,UTILITY,887,TOP,876,JUNGLE,246,MIDDLE,81,BOTTOM,12,UTILITY,0,0,2,0,0,0,0,1,0,0,0,0
KR_7573908090,TRUE,33,FALSE,11,2,1,1,63798,698,192,16,29,TRUE,4,0,0,0,54493,673,181,14.6,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,41,TOP,887,JUNGLE,91,MIDDLE,42,BOTTOM,518,UTILITY,84,TOP,234,JUNGLE,799,MIDDLE,18,BOTTOM,60,UTILITY,0,1,0,0,0,1,0,0,0,0,0,0
KR_7573885306,FALSE,15,TRUE,3,0,0,1,54618,736,217,15.2,24,FALSE,7,1,1,0,62979,827,177,15.8,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,887,TOP,876,JUNGLE,236,MIDDLE,15,BOTTOM,12,UTILITY,126,TOP,113,JUNGLE,777,MIDDLE,145,BOTTOM,235,UTILITY,2,0,0,1,1,0,0,0,0,0,0,0
KR_7573626733,FALSE,33,TRUE,4,0,0,0,65327,790,205,15.8,37,FALSE,8,1,1,1,72305,763,241,17.2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,8,TOP,80,JUNGLE,112,MIDDLE,81,BOTTOM,43,UTILITY,266,TOP,950,JUNGLE,268,MIDDLE,119,BOTTOM,60,UTILITY,0,0,1,0,0,0,0,1,0,0,0,0
KR_7573606397,TRUE,26,TRUE,4,0,0,0,41196,521,145,12,7,FALSE,1,0,0,0,31386,444,118,10.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68,TOP,254,JUNGLE,13,MIDDLE,110,BOTTOM,78,UTILITY,76,TOP,5,JUNGLE,777,MIDDLE,119,BOTTOM,12,UTILITY,0,1,0,0,0,0,1,0,0,0,0,0
KR_7573587150,FALSE,8,FALSE,0,0,0,0,26959,352,103,9.2,25,TRUE,3,0,0,0,34283,390,116,10.4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,8,TOP,234,JUNGLE,777,MIDDLE,119,BOTTOM,412,UTILITY,799,TOP,80,JUNGLE,142,MIDDLE,31,BOTTOM,111,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7573548516,TRUE,21,FALSE,1,0,0,0,30927,435,96,10,8,TRUE,0,0,0,0,26150,377,101,9.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,887,TOP,234,JUNGLE,157,MIDDLE,498,BOTTOM,497,UTILITY,126,TOP,64,JUNGLE,101,MIDDLE,145,BOTTOM,111,UTILITY,0,0,0,0,1,0,0,0,0,0,0,0
KR_7572671829,FALSE,8,FALSE,0,0,0,0,25046,359,104,9.6,17,TRUE,2,0,0,0,31293,403,112,10.2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,TOP,76,JUNGLE,777,MIDDLE,42,BOTTOM,201,UTILITY,68,TOP,56,JUNGLE,18,MIDDLE,119,BOTTOM,518,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7572658902,TRUE,28,TRUE,3,0,0,0,35083,387,108,10.4,5,FALSE,0,0,0,0,23649,341,75,8.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,TOP,64,JUNGLE,4,MIDDLE,119,BOTTOM,80,UTILITY,84,TOP,427,JUNGLE,950,MIDDLE,145,BOTTOM,111,UTILITY,0,1,0,0,1,0,0,0,0,0,0,0
KR_7572623516,TRUE,22,TRUE,6,0,0,1,53748,763,191,15.2,8,FALSE,3,0,0,0,43845,678,171,12.8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,799,TOP,876,JUNGLE,34,MIDDLE,21,BOTTOM,555,UTILITY,58,TOP,154,JUNGLE,268,MIDDLE,81,BOTTOM,78,UTILITY,0,0,1,0,0,0,1,0,0,0,0,0
KR_7572593029,TRUE,23,FALSE,0,0,0,0,33469,388,111,10.6,13,TRUE,0,0,0,0,29286,404,104,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68,TOP,950,JUNGLE,268,MIDDLE,81,BOTTOM,80,UTILITY,266,TOP,30,JUNGLE,126,MIDDLE,145,BOTTOM,72,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7568722822,TRUE,25,FALSE,3,0,1,1,53847,632,163,15,30,TRUE,6,0,0,0,52843,662,154,13.8,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,887,TOP,234,JUNGLE,39,MIDDLE,221,BOTTOM,43,UTILITY,150,TOP,950,JUNGLE,893,MIDDLE,115,BOTTOM,60,UTILITY,0,0,0,0,1,1,0,0,0,0,0,0
KR_7567546177,TRUE,24,FALSE,5,0,0,1,42870,548,126,12.6,9,TRUE,2,0,0,0,36623,546,143,11.8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126,TOP,254,JUNGLE,112,MIDDLE,81,BOTTOM,497,UTILITY,39,TOP,200,JUNGLE,517,MIDDLE,498,BOTTOM,12,UTILITY,1,1,0,0,0,0,0,0,0,0,0,0
KR_7567530209,FALSE,2,FALSE,0,0,0,0,24522,420,123,9.8,16,TRUE,3,0,0,0,32925,453,116,10.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126,TOP,254,JUNGLE,163,MIDDLE,145,BOTTOM,111,UTILITY,39,TOP,56,JUNGLE,3,MIDDLE,81,BOTTOM,78,UTILITY,0,0,0,0,0,0,1,0,0,0,0,0
KR_7567504238,TRUE,27,TRUE,6,0,0,1,42279,485,131,12.2,13,FALSE,1,0,0,0,34049,448,123,11.2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,887,TOP,113,JUNGLE,777,MIDDLE,81,BOTTOM,89,UTILITY,150,TOP,143,JUNGLE,18,MIDDLE,119,BOTTOM,12,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7567486048,FALSE,13,TRUE,0,0,0,0,26406,303,90,9,21,FALSE,3,0,0,0,34477,411,107,10.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,TOP,234,JUNGLE,518,MIDDLE,21,BOTTOM,526,UTILITY,887,TOP,64,JUNGLE,112,MIDDLE,145,BOTTOM,60,UTILITY,0,0,1,0,0,0,0,0,0,0,0,0
KR_7567449181,TRUE,24,TRUE,5,0,0,0,44490,547,141,12.6,7,FALSE,1,0,0,0,34402,527,106,11.4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,893,TOP,234,JUNGLE,950,MIDDLE,202,BOTTOM,555,UTILITY,887,TOP,427,JUNGLE,18,MIDDLE,81,BOTTOM,89,UTILITY,0,0,1,0,0,0,0,0,0,0,0,0
KR_7566486293,FALSE,11,TRUE,1,0,0,0,39450,588,160,12.4,20,FALSE,3,0,0,0,44735,574,206,13.8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,1,266,TOP,5,JUNGLE,893,MIDDLE,145,BOTTOM,555,UTILITY,150,TOP,254,JUNGLE,142,MIDDLE,498,BOTTOM,497,UTILITY,0,0,0,1,0,0,0,0,0,0,0,0
KR_7564371220,FALSE,7,FALSE,0,0,0,0,26460,393,98,9.4,14,TRUE,2,0,0,0,31526,378,136,10.2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,266,TOP,56,JUNGLE,99,MIDDLE,18,BOTTOM,78,UTILITY,154,TOP,254,JUNGLE,163,MIDDLE,21,BOTTOM,12,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7560427066,FALSE,16,FALSE,1,0,0,0,35041,462,109,10.6,16,TRUE,3,0,0,0,37289,477,145,11.4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,150,TOP,203,JUNGLE,13,MIDDLE,81,BOTTOM,201,UTILITY,126,TOP,254,JUNGLE,163,MIDDLE,21,BOTTOM,526,UTILITY,0,0,0,1,0,0,0,0,0,0,0,0
KR_7560346206,TRUE,46,TRUE,11,4,1,1,85093,908,268,18,36,FALSE,3,0,1,0,79029,997,240,17.6,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,85,TOP,234,JUNGLE,268,MIDDLE,202,BOTTOM,43,UTILITY,68,TOP,64,JUNGLE,163,MIDDLE,81,BOTTOM,235,UTILITY,0,0,1,1,0,0,0,0,0,0,0,0
KR_7560296020,TRUE,38,TRUE,9,2,0,1,63822,717,166,16,23,FALSE,2,0,1,0,54885,688,181,14.6,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,TOP,254,JUNGLE,893,MIDDLE,523,BOTTOM,117,UTILITY,3,TOP,143,JUNGLE,777,MIDDLE,222,BOTTOM,412,UTILITY,1,1,0,0,1,0,0,1,0,0,0,0
KR_7559241955,TRUE,27,TRUE,9,2,0,1,74556,975,225,17.4,30,FALSE,8,2,2,0,76789,973,267,17.8,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,0,122,TOP,80,JUNGLE,268,MIDDLE,222,BOTTOM,117,UTILITY,126,TOP,143,JUNGLE,42,MIDDLE,110,BOTTOM,43,UTILITY,1,0,0,0,0,1,1,0,0,0,0,0
KR_7559224256,TRUE,27,TRUE,8,2,0,0,51375,618,174,14.4,12,FALSE,3,0,0,1,43280,609,125,12,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,TOP,254,JUNGLE,61,MIDDLE,21,BOTTOM,78,UTILITY,799,TOP,427,JUNGLE,268,MIDDLE,119,BOTTOM,89,UTILITY,0,1,0,0,2,0,0,1,0,0,0,0
KR_7559193403,TRUE,40,TRUE,8,1,1,0,69308,792,243,16.8,23,FALSE,5,0,0,1,59499,751,185,14.8,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,266,TOP,254,JUNGLE,163,MIDDLE,360,BOTTOM,111,UTILITY,43,TOP,24,JUNGLE,112,MIDDLE,119,BOTTOM,12,UTILITY,0,2,1,0,0,1,1,0,0,0,0,0
KR_7559159459,TRUE,36,FALSE,6,1,1,0,60913,673,229,15.8,18,TRUE,1,0,0,1,48634,662,146,14.2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,68,TOP,254,JUNGLE,238,MIDDLE,21,BOTTOM,555,UTILITY,13,TOP,64,JUNGLE,42,MIDDLE,110,BOTTOM,12,UTILITY,0,0,0,0,0,0,2,1,0,0,0,0
KR_7557825931,TRUE,26,FALSE,6,1,0,1,48879,612,174,13.6,13,TRUE,2,0,0,0,41471,590,141,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,TOP,254,JUNGLE,142,MIDDLE,81,BOTTOM,89,UTILITY,266,TOP,203,JUNGLE,134,MIDDLE,110,BOTTOM,888,UTILITY,0,1,0,0,0,0,0,2,0,0,0,0
KR_7557779860,TRUE,30,FALSE,9,1,1,1,60065,705,173,15.2,26,TRUE,6,0,0,0,54900,706,153,14.8,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,266,TOP,234,JUNGLE,103,MIDDLE,110,BOTTOM,518,UTILITY,107,TOP,64,JUNGLE,13,MIDDLE,42,BOTTOM,526,UTILITY,0,1,0,0,0,0,0,0,0,0,0,0
KR_7557732541,TRUE,28,TRUE,4,0,1,1,55593,650,219,14.8,19,FALSE,5,0,0,0,51971,673,164,14,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,54,TOP,131,JUNGLE,42,MIDDLE,110,BOTTOM,526,UTILITY,2,TOP,143,JUNGLE,236,MIDDLE,51,BOTTOM,12,UTILITY,0,1,0,0,0,0,1,0,0,0,0,0
KR_7557250884,FALSE,4,TRUE,0,0,0,0,24648,390,98,9,17,FALSE,3,0,0,0,34227,462,101,10.2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,24,TOP,143,JUNGLE,42,MIDDLE,800,BOTTOM,89,UTILITY,122,TOP,5,JUNGLE,13,MIDDLE,119,BOTTOM,497,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7557240504,TRUE,18,TRUE,2,0,0,0,31386,413,111,10.2,4,FALSE,0,0,0,0,23969,372,93,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,TOP,91,JUNGLE,13,MIDDLE,110,BOTTOM,12,UTILITY,150,TOP,143,JUNGLE,799,MIDDLE,119,BOTTOM,888,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7557211406,FALSE,19,FALSE,4,0,0,1,61525,855,216,16,28,TRUE,6,1,1,0,67440,911,206,16.6,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,131,MIDDLE,122,JUNGLE,68,TOP,110,BOTTOM,43,UTILITY,126,TOP,254,JUNGLE,268,MIDDLE,81,BOTTOM,235,UTILITY,0,0,0,2,0,0,0,1,0,0,0,0
KR_7557175581,FALSE,28,FALSE,5,0,0,1,56836,595,201,14.6,30,TRUE,8,1,1,0,60883,683,200,15.8,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,893,TOP,64,JUNGLE,84,MIDDLE,523,BOTTOM,78,UTILITY,68,TOP,122,JUNGLE,268,MIDDLE,157,BOTTOM,53,UTILITY,1,0,0,1,0,0,0,0,0,0,0,0
KR_7557148633,FALSE,6,TRUE,0,0,0,0,25361,397,110,9.6,16,FALSE,2,0,0,0,32248,418,121,10.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,56,TOP,120,JUNGLE,61,MIDDLE,157,BOTTOM,526,UTILITY,68,TOP,113,JUNGLE,23,MIDDLE,81,BOTTOM,12,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7556282841,FALSE,12,FALSE,0,0,0,0,39542,584,110,12.6,25,TRUE,6,0,0,1,52107,646,218,14,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,2,799,TOP,64,JUNGLE,893,MIDDLE,910,BOTTOM,89,UTILITY,19,TOP,122,JUNGLE,163,MIDDLE,22,BOTTOM,201,UTILITY,0,1,0,0,0,0,0,0,0,0,0,0
KR_7556268234,TRUE,26,FALSE,8,1,1,1,65909,749,231,16,28,TRUE,3,0,0,0,59882,774,188,15.6,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,126,TOP,82,MIDDLE,5,JUNGLE,81,BOTTOM,43,UTILITY,110,TOP,254,JUNGLE,142,MIDDLE,145,BOTTOM,12,UTILITY,1,0,0,0,0,2,0,1,0,0,0,0
KR_7556248603,FALSE,9,FALSE,0,0,0,0,26820,339,101,9,28,TRUE,4,0,0,0,37202,414,106,10.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,236,TOP,122,JUNGLE,7,MIDDLE,110,BOTTOM,53,UTILITY,126,TOP,80,JUNGLE,142,MIDDLE,51,BOTTOM,432,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
